filename,title,college,level,url
Biochemistry_Microbiology_and_Immunology.txt,"Biochemistry, Microbiology and Immunology",Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/biochemistry-microbiology-and-immunology/index.php
Biochemistry_Microbiology_and_Immunology_31.txt,"Biochemistry, Microbiology and Immunology",Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/biochemistry-microbiology-immunology/index.php
Biological_Engineering.txt,Biological Engineering,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/biological-engineering/index.php
Biological_Psychiatry.txt,Biological Psychiatry,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/biological-psychiatry/index.php
Biological_Research_Certificate.txt,Biological Research Certificate,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/biological-research/index.php
Biology.txt,Biology,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/biology/index.php
Biology_36.txt,Biology,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/biology/index.php
Biomedical_Engineering.txt,Biomedical Engineering,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/biomedical-engineering/index.php
Biomedical_Foundations.txt,Biomedical Foundations,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/biomedical-foundations/index.php
Biomedical_Neuroscience.txt,Biomedical Neuroscience,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/biomedical-neuroscience/index.php
Biostatistics.txt,Biostatistics,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/biostatistics/index.php
Biotechnology.txt,Biotechnology,Agriculture and Bioresources,Undergraduate,https://programs.usask.ca/agriculture-and-bioresources/biotechnology/index.php
Business.txt,Business,Edwards School of Business,Undergraduate,https://programs.usask.ca/edwards/certificate-business/index.php
Business_Administration.txt,Business Administration,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/business-administration/index.php
Business_Economics.txt,Business Economics,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/business-economics/index.php
Canadian_Literature_in_English.txt,Canadian Literature in English,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/canadian-literature-in-english/index.php
Catholic_Studies_Certificate.txt,Catholic Studies Certificate,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/catholic-studies-cert/index.php
Cellular_Physiological_and_Pharmacological_Sciences.txt,"Cellular, Physiological and Pharmacological Sciences",Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/cellular-physiology-and-pharmacology/index.php
Certificate.txt,Certificate,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/spanish-language-and-culture/index.php
Certificate_in_Dental_Assisting.txt,Certificate in Dental Assisting,Dentistry,Undergraduate,https://programs.usask.ca/dentistry/dental-assisting-certificate/index.php
Chemical_Engineering.txt,Chemical Engineering,Engineering,Undergraduate,https://programs.usask.ca/engineering/chemical-engineering/index.php
Chemical_Engineering_51.txt,Chemical Engineering,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/chemical-engineering/index.php
Chemical_Risk_Assessment.txt,Chemical Risk Assessment,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/chemical-risk-assessment/index.php
Chemistry.txt,Chemistry,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/chemistry/index.php
Chemistry_54.txt,Chemistry,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/chemistry/index.php
Chemistry_Foundations_I_Certificate.txt,Chemistry Foundations I Certificate,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/chemistry-foundations/index.php
Chemistry_Foundations_II_Certificate.txt,Chemistry Foundations II Certificate,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/chemistry-foundations-ii/index.php
Civil_Engineering.txt,Civil Engineering,Engineering,Undergraduate,https://programs.usask.ca/engineering/civil-engineering/index.php
Civil_Engineering_58.txt,Civil Engineering,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/civil-engineering/index.php
Classical_and_Medieval_Latin_Certificate.txt,Classical and Medieval Latin Certificate,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/classical-medieval-latin/index.php
Classical_Medieval_and_Renaissance_Studies.txt,"Classical, Medieval and Renaissance Studies",Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/classical-medieval-and-renaissance-studies/index.php
Classics.txt,Classics,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/classics/index.php
Climate_Change_Vulnerability_Assessment_and_Adaptation_Action_Certificate.txt,Climate Change Vulnerability Assessment and Adaptation Action Certificate,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/climate-change-cert/index.php
Clinical_Pharmacy.txt,Clinical Pharmacy,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/clinical-pharmacy/index.php
Community_Energy_Planning_and_Finance_Certificate.txt,Community Energy Planning and Finance Certificate,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/community-energy-planning-finance/index.php
Community_and_Population_Health_Sciences.txt,Community and Population Health Sciences,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/community-population-health-sciences./index.php
Computer_Engineering.txt,Computer Engineering,Engineering,Undergraduate,https://programs.usask.ca/engineering/computer-engineering/index.php
Computer_Science.txt,Computer Science,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/computer-science/index.php
Computer_Science_68.txt,Computer Science,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/computer-science/index.php
Computing_Certificate.txt,Computing Certificate,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/computing/index.php
Corrections.txt,Corrections,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/corrections/index.php
Creative_Writing_Certificate.txt,Creative Writing Certificate,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/creative-writing/index.php
Crime_Law_and_Justice_Studies.txt,"Crime, Law and Justice Studies",Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/crime-law-and-justice-studies/index.php
Criminology_and_Addictions_Certificate.txt,Criminology and Addictions Certificate,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/criminology-addictions/index.php
Critical_Perspectives_on_Social_Justice_and_the_Common_Good.txt,Critical Perspectives on Social Justice and the Common Good,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/critical-perspectives-on-social-justice-and-the-common-good/index.php
Crop_Science.txt,Crop Science,Agriculture and Bioresources,Undergraduate,https://programs.usask.ca/agriculture-and-bioresources/crop-science/index.php
Curation_Studies_Certificate.txt,Curation Studies Certificate,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/curation-studies/index.php
Curriculum_Studies.txt,Curriculum Studies,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/curriculum-studies/index.php
Dental_Hygiene_-_BScDH.txt,Dental Hygiene - B.Sc.(DH),Dentistry,Undergraduate,https://programs.usask.ca/dentistry/bsc-dental-hygiene/index.php
Dental_Therapy_-_BScDT.txt,Dental Therapy - B.Sc.(DT),Dentistry,Undergraduate,https://programs.usask.ca/dentistry/bsc-deth/index.php
Dentistry_-_BSc.txt,Dentistry - B.Sc.,Dentistry,Undergraduate,https://programs.usask.ca/dentistry/bsc-dent/index.php
Dentistry_-_DMD.txt,Dentistry - D.M.D.,Dentistry,Undergraduate,https://programs.usask.ca/dentistry/dmd/index.php
Doctor_of_Pharmacy_and_Master_of_Business_Administration_Combined_Degree.txt,Doctor of Pharmacy and Master of Business Administration Combined Degree,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/pharmD-mba/index.php
Drama.txt,Drama,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/drama/index.php
Drama_84.txt,Drama,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/drama/index.php
Early_Childhood_Education.txt,Early Childhood Education,Education,Undergraduate,https://programs.usask.ca/education/certificate-in-early-childhood-education/index.php
Economics.txt,Economics,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/economics/index.php
Economics_87.txt,Economics,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/economics/index.php
Education.txt,Education,Education,Undergraduate,https://programs.usask.ca/education/bachelor-of-education-bed/index.php
Education_89.txt,Education,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/education/index.php
Education_-_Language_Teacher_Education.txt,Education - Language Teacher Education,Education,Undergraduate,https://programs.usask.ca/education/language-teacher-education-program/index.php
Education_-_Sequential_Music.txt,Education - Sequential Music,Education,Undergraduate,https://programs.usask.ca/education/bed-sequential-music/index.php
Education_-_Special_Education.txt,Education - Special Education,Education,Undergraduate,https://programs.usask.ca/education/post-degree-certificate-in-education-special-education/index.php
Educational_Administration.txt,Educational Administration,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/educational-administration/index.php
Educational_Foundations.txt,Educational Foundations,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/educational-foundations/index.php
Educational_Leadership.txt,Educational Leadership,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/educational-leadership/index.php
Educational_Psychology_and_Special_Education.txt,Educational Psychology and Special Education,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/educational-psychology-special-education/index.php
Educational_Studies_Diploma.txt,Educational Studies Diploma,Education,Undergraduate,https://programs.usask.ca/education/diploma-in-education-studies/index.php
Educational_Technology_and_Design.txt,Educational Technology and Design,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/educational-technology-design/index.php
Electrical_Engineering.txt,Electrical Engineering,Engineering,Undergraduate,https://programs.usask.ca/engineering/electrical-engineering/index.php
Electrical_Engineering_100.txt,Electrical Engineering,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/electrical-engineering/index.php
Energy_Transitions_Certificate.txt,Energy Transitions Certificate,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/energy-transitions/index.php
Engineering_Entrepreneurship_Certificate_-_Leading_Innovative_Teams.txt,Engineering Entrepreneurship Certificate - Leading Innovative Teams,Engineering,Undergraduate,https://programs.usask.ca/engineering/eng-entrepreneurship-leading-innovative-teams/index.php
Engineering_Entrepreneurship_Certificate_-_New_Product_Market.txt,Engineering Entrepreneurship Certificate - New Product Market,Engineering,Undergraduate,https://programs.usask.ca/engineering/cert-eng-entrepreneurship-new-product-market/index.php
Engineering_Innovation_and_Entrepreneurship_Certificate.txt,Engineering Innovation and Entrepreneurship Certificate,Engineering,Undergraduate,https://programs.usask.ca/engineering/eng-innovation-cert/index.php
Engineering_Physics.txt,Engineering Physics,Engineering,Undergraduate,https://programs.usask.ca/engineering/engineering-physics/index.php
Engineering_Professional_Internship_Program.txt,Engineering Professional Internship Program,Engineering,Undergraduate,https://programs.usask.ca/engineering/engineering-professional-internship-program/index.php
English.txt,English,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/english/index.php
English_108.txt,English,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/english/index.php
Entrepreneurship.txt,Entrepreneurship,Edwards School of Business,Undergraduate,https://programs.usask.ca/edwards/entrepreneurship/index.php
Environment_and_Society.txt,Environment and Society,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/environment-and-society/index.php
Environment_and_Sustainability.txt,Environment and Sustainability,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/environment-and-sustainability/index.php
Environmental_Biology.txt,Environmental Biology,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/environmental-biology/index.php
Environmental_Engineering.txt,Environmental Engineering,Engineering,Undergraduate,https://programs.usask.ca/engineering/environmental-engineering/index.php
Environmental_Engineering_114.txt,Environmental Engineering,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/environmental-engineering/index.php
Environmental_Geosciences.txt,Environmental Geosciences,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/environmental-geosciences/index.php
Environmental_Planning_Certificate.txt,Environmental Planning Certificate,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/environmental-planning/index.php
Environmental_Science.txt,Environmental Science,Agriculture and Bioresources,Undergraduate,https://programs.usask.ca/agriculture-and-bioresources/environmental-science/index.php
Epidemiology.txt,Epidemiology,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/epidemiology/index.php
Ethics_Justice_and_Law_Certificate.txt,"Ethics, Justice and Law Certificate",Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/ethics-justice-and-law/index.php
Field_Crop_Production.txt,Field Crop Production,Agriculture and Bioresources,Undergraduate,https://programs.usask.ca/agriculture-and-bioresources/field-crop-production/index.php
Field_Epidemiology.txt,Field Epidemiology,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/field-epidemiology/index.php
Finance.txt,Finance,Edwards School of Business,Undergraduate,https://programs.usask.ca/edwards/finance/index.php
Finance_123.txt,Finance,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/finance/index.php
Financial_Management_Certificate.txt,Financial Management Certificate,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/financial-management/index.php
Food_Industry_Management.txt,Food Industry Management,Agriculture and Bioresources,Undergraduate,https://programs.usask.ca/agriculture-and-bioresources/food-industry-management/index.php
Food_Science.txt,Food Science,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/food-science/index.php
Food_Science_127.txt,Food Science,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/food-science/index.php
Food_and_Bioproduct_Sciences.txt,Food and Bioproduct Sciences,Agriculture and Bioresources,Undergraduate,https://programs.usask.ca/agriculture-and-bioresources/food-and-bioproduct-sciences/index.php
Food_and_Bioproduct_Sciences_129.txt,Food and Bioproduct Sciences,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/food-and-bioproduct-sciences/index.php
Food_and_Nutrition.txt,Food and Nutrition,Agriculture and Bioresources,Undergraduate,https://programs.usask.ca/agriculture-and-bioresources/food-nutrition/index.php
Formal_Reasoning_Certificate.txt,Formal Reasoning Certificate,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/formal-reasoning/index.php
Foundational_Pathways_in_Arts_and_Science_Certificate.txt,Foundational Pathways in Arts and Science Certificate,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/foundational-pathways/index.php
Foundations_for_Registered_Nurse_Specialty_Practice_Certificate.txt,Foundations for Registered Nurse Specialty Practice Certificate,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/foundations-registered-nurse-specialty-practice/index.php
Foundations_of_Drama_Certificate.txt,Foundations of Drama Certificate,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/foundations-of-drama/index.php
Foundations_of_Studio_Art_Certificate.txt,Foundations of Studio Art Certificate,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/foundations-studio-art/index.php
French.txt,French,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/french/index.php
French_137.txt,French,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/french/index.php
French-English_Translation_Certificate.txt,French-English Translation Certificate,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/french-english-translation/index.php
Gender_Sexualities_and_Social_Justice.txt,"Gender, Sexualities and Social Justice",Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/gender-sexualities-and-social-justice/index.php
Gender_Sexualities_and_Social_Justice_140.txt,"Gender, Sexualities and Social Justice",Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/gender-sexualities-and-social-justice/index.php
Geography.txt,Geography,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/geography/index.php
Geological_Engineering.txt,Geological Engineering,Engineering,Undergraduate,https://programs.usask.ca/engineering/geological-engineering/index.php
Geological_Sciences.txt,Geological Sciences,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/geological-sciences/index.php
Geology.txt,Geology,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/geology/index.php
Geology_Fundamentals_Certificate.txt,Geology Fundamentals Certificate,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/geology-fundamentals/index.php
Geophysics.txt,Geophysics,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/geophysics/index.php
German_or_Recognition.txt,German or Recognition,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/german/index.php
Global_Health.txt,Global Health,Medicine,Undergraduate,https://programs.usask.ca/medicine/global-health/index.php
Global_Studies_Certificate.txt,Global Studies Certificate,Arts and Science,Undergraduate,https://programs.usask.ca/arts-and-science/global-studies/index.php
Governance_Foundations_for_Sustainability_Certificate.txt,Governance Foundations for Sustainability Certificate,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/governance-foundations-sustainability/index.php
Governance_and_Entrepreneurship_in_Northern_and_Indigenous_Areas.txt,Governance and Entrepreneurship in Northern and Indigenous Areas,Graduate and Postdoctoral Studies,Graduate,https://programs.usask.ca/grad-studies/governance-entrepreneurship-northern-indigenous-areas/index.php
